Cut,Slot,Id,Road,PosX,PosY,STime,Timer,Velo,QtdBcn,Media,Classe,Descricao,Clusteres,ClusterLOS,RoadTag
65,1,29,,149.805,525.768,31.417873286031,1594163260.3525982,0.26,1,5.316423090909089,0.7811721304421038,Breakdown-flow,0,0.0,
66,1,28,,413.376,274.564,31.48526169396,1594163261.2038162,4.21509,1,5.299985283582087,0.7818487226350241,Breakdown-flow,0,0.0,
67,1,23,,219.539,533.169,31.560215066747,1594163261.8052297,6.13058,1,5.312199911764703,0.7813459595898455,Breakdown-flow,0,0.0,
68,1,29,,149.805,525.768,31.617871092517,1594163262.7512927,0.26,1,5.238979623188404,0.7843597603132989,Breakdown-flow,0,0.0,
69,1,23,,219.539,533.169,31.66021396999,1594163263.4103155,6.13058,1,5.251716771428569,0.7838354899597214,Breakdown-flow,0,0.0,
70,1,29,,149.805,525.768,31.71786999576,1594163263.9228137,0.26,1,5.181410901408449,0.7867293310801216,Breakdown-flow,0,0.0,
71,1,13,,238.33,253.866,31.949941781058,1594163266.336517,6.16439,1,5.195063388888887,0.786167384692781,Breakdown-flow,0,0.0,
72,1,23,,219.539,533.169,31.960223679719,1594163266.4557247,6.13058,1,5.207878684931505,0.7856398977183987,Breakdown-flow,0,0.0,
73,1,29,,150.836,524.458,32.017872607842,1594163266.9796383,2.86,1,5.176150594594593,0.7869458491626017,Breakdown-flow,0,0.0,
74,1,12,,202.87,255.261,32.179686172235,1594163268.8036108,7.04459,1,5.201063119999999,0.7859204313644783,Breakdown-flow,0,0.0,
75,1,12,,202.87,255.261,32.279690549182,1594163269.5643978,7.04459,1,5.225320052631578,0.7849219982452531,Breakdown-flow,0,0.0,
76,1,12,,202.87,255.261,32.379694926129,1594163270.482576,7.04459,1,5.248946935064935,0.7839494984537997,Breakdown-flow,0,0.0,
77,1,29,,150.836,524.458,32.41786411563,1594163270.705537,2.86,1,5.21831941025641,0.7852101498145129,Breakdown-flow,0,0.0,
78,1,18,,430.844,439.075,32.463685590431,1594163271.3278348,5.65645,1,5.2238653670886075,0.7849818741679931,Breakdown-flow,0,0.0,
79,1,29,,150.836,524.458,32.517868492577,1594163271.6860514,2.86,1,5.19431705,0.7861981045482609,Breakdown-flow,0,0.0,
80,1,18,,430.844,439.075,32.563689967378,1594163272.090318,5.65645,1,5.200022395061729,0.7859632683654362,Breakdown-flow,0,0.0,
81,1,29,,150.836,524.458,32.617872869524,1594163272.4799485,2.86,1,5.171485536585366,0.7871378663681677,Breakdown-flow,0,0.0,
82,1,29,,150.836,524.458,32.817868623418,1594163274.2026072,2.86,1,5.143636313253013,0.7882841608045684,Breakdown-flow,0,0.0,
